25,11,0.44,53.9901,11.0083,Kalkhorst-Groß Schwansee,Mecklenburg-Vorpommern,O,10.0,19510101,20051130
25,11,0.44,50.8066,6.0996,Aachen (Kläranlage),Nordrhein-Westfalen,W,138.0,19510101,20061231
9,4,0.4444444444444444,52.4833,10.55,Gifhorn,Niedersachsen,N,51.0,19790401,19981231
9,4,0.4444444444444444,52.5322,10.5172,Gifhorn-Kästorf,Niedersachsen,N,63.0,19890101,20150422
9,4,0.4444444444444444,50.8499,13.7629,Glashütte,Sachsen,O,368.0,19450401,20081231
9,4,0.4444444444444444,53.5512,9.6082,Mittelnkirchen-Hohenfelde,Niedersachsen,N,1.0,19901101,20150423
9,4,0.4444444444444444,52.9557,10.99,Clenze-Bussau,Niedersachsen,N,31.0,19790401,19991231
9,4,0.4444444444444444,49.4478,11.0751,Nürnberg (Germanisches Museum),Bayern,S,308.0,19840201,20021231
9,4,0.4444444444444444,50.5679,11.8041,Schleiz,Thüringen,O,501.0,19890101,20150423
9,4,0.4444444444444444,50.1833,7.45,Beulich,Rheinland-Pfalz,W,315.0,19510101,19701230
9,4,0.4444444444444444,49.0746,9.7678,Michelbach an der Bilz,Baden-Württemberg,S,396.0,19811001,20031231
18,8,0.4444444444444444,52.8207,11.8935,Königsmark-Rengerslage,Sachsen-Anhalt,O,23.0,19690101,20021231
9,4,0.4444444444444444,51.2452,7.6425,Lüdenscheid,Nordrhein-Westfalen,W,387.0,19940101,20150423
18,8,0.4444444444444444,51.1979,11.8671,Goseck,Sachsen-Anhalt,O,160.0,19690101,20061231
18,8,0.4444444444444444,51.7515,12.0079,Köthen (Anhalt),Sachsen-Anhalt,O,76.0,19690101,20150423
9,4,0.4444444444444444,51.2662,8.8309,Korbach-Lengefeld,Hessen,W,395.0,19890601,20051231
9,4,0.4444444444444444,51.0994,14.3076,Neukirch/Lausitz,Sachsen,O,320.0,19690101,19941231
9,4,0.4444444444444444,48.8932,11.0018,Solnhofen,Bayern,S,402.0,19780101,19980331
9,4,0.4444444444444444,50.4135,7.5886,Bendorf,Rheinland-Pfalz,W,127.0,19900101,20110901
18,8,0.4444444444444444,51.8218,12.3051,Dessau-Mildensee,Sachsen-Anhalt,O,62.0,19690101,20061231
18,8,0.4444444444444444,53.1268,10.2184,Amelinghausen,Niedersachsen,N,57.0,19710101,20120111
9,4,0.4444444444444444,51.1851,7.4348,Halver-Schwenke (Bever),Nordrhein-Westfalen,W,355.0,19850701,20011231
9,4,0.4444444444444444,52.262,8.907,Porta Westfalica-Barkhausen,Nordrhein-Westfalen,W,49.0,19820701,20150422
9,4,0.4444444444444444,53.6051,9.6719,Wedel (Wasserwerk),Schleswig-Holstein,N,13.0,19890101,20150422
18,8,0.4444444444444444,52.3875,12.1601,Genthin,Sachsen-Anhalt,O,35.0,19510101,20150423
9,4,0.4444444444444444,52.4144,13.3036,Berlin-Lichterfelde (Süd),Berlin,O,43.0,19360101,19561030
9,4,0.4444444444444444,51.3629,7.6614,Iserlohn-Roden,Nordrhein-Westfalen,W,222.0,19850701,20040731
38,17,0.4473684210526316,51.2428,8.9714,Waldeck-Alraft,Hessen,W,300.0,19310101,20150423
20,9,0.45,51.5177,10.7791,Nordhausen,Thüringen,O,193.0,19690101,20150422
20,9,0.45,54.1737,12.3415,Blankenhagen,Mecklenburg-Vorpommern,O,26.0,19460101,20150228
