"SID","YEAR","allMeanSONNE","allMeanREGEN","allMeanTEMP","allMeanSONNE2","allMeanREGEN2","allMeanTEMP2","allMeanSONNEw","allMeanREGENw","allMeanTEMPw","allMeanSONNEw2","allMeanREGENw2","allMeanTEMPw2"
3101,1971,1.7,16.0333333333333,13.9666666666667,8.16923076923077,4.77692307692308,15.8153846153846,8.476,1.826,17.48,8.01463414634146,2.11219512195122,17.7609756097561
3155,1973,10.0333333333333,0,21.5,8.76923076923077,0.2,20.6692307692308,6.61,1.392,17.198,6.13414634146341,1.69756097560976,16.4560975609756
3366,1966,2.83333333333333,8.63333333333333,14.2666666666667,5.06153846153846,9.98461538461538,15.1923076923077,5.636,5.896,16.11,5.60243902439024,4.80243902439024,16.1975609756098
3376,1996,5.06666666666667,0,15.3666666666667,4.56923076923077,4.63846153846154,15.5,6.028,3.002,16.754,6.27317073170732,2.19024390243903,16.980487804878
3383,1937,8.83333333333333,0.933333333333333,16.9333333333333,9.46923076923077,3.88461538461538,17.4538461538462,8.424,3.09,17.472,8.12926829268293,2.6609756097561,17.409756097561
3404,1960,8.23333333333333,2.86666666666667,15.6333333333333,5.70769230769231,1.85384615384615,14.7384615384615,4.798,3.914,15.178,5.00243902439024,4.39512195121951,15.5365853658537
3490,1978,0.7,1.86666666666667,12.8666666666667,2.61538461538462,2.17692307692308,14.5769230769231,4.104,1.716,16.662,4.39756097560976,1.58780487804878,16.9780487804878
3576,1996,7.23333333333333,0,18.1333333333333,5.05384615384615,2.38461538461538,16.5615384615385,7.578,1.846,18.762,8.24634146341463,1.49512195121951,19.309756097561
3577,1959,10.2,0.5,18.5666666666667,8.6,1.31538461538462,17.6538461538462,7.91,3.47,19.07,8.00975609756098,3.85121951219512,19.4268292682927
3631,1961,7.6,3.23333333333333,15.9666666666667,9.42307692307692,1.56923076923077,16.5230769230769,5.772,3.372,15.556,4.94146341463415,3.85121951219512,15.3243902439024
3668,1992,11.2666666666667,0,19.4,6.73076923076923,1.15384615384615,18.9846153846154,7.676,1.708,20.352,8.07073170731707,1.76341463414634,20.6439024390244
3679,1985,4.3,5.03333333333333,13.8333333333333,6.33846153846154,4.59230769230769,16.1384615384615,7.098,7.616,17.98,7.06585365853658,8.2,18.1585365853659
3722,1994,10.5666666666667,1.7,24.2666666666667,9.41538461538461,7.91538461538461,21.7923076923077,9.31,4.05,20.536,9.45853658536585,2.55365853658537,20.4560975609756
3761,1951,3.76666666666667,7.8,14.1666666666667,9.20769230769231,1.84615384615385,16.0153846153846,8.7,1.996,18.346,8.04390243902439,2.43414634146342,18.6487804878049
3815,1953,6.63333333333333,0.4,19.2333333333333,7.53846153846154,6.2,19.6153846153846,7.696,3.102,17.442,7.56585365853658,2.21219512195122,16.9219512195122
3879,1985,5.53333333333333,2.96666666666667,13.6666666666667,8.65384615384615,3.03846153846154,15.9230769230769,9.246,4.432,18.048,9.08292682926829,4.79512195121951,18.2682926829268
3955,1973,10.2,10.6666666666667,22.0666666666667,10.6538461538462,2.77692307692308,21.2692307692308,7.616,2.488,18.05,7.00975609756097,2.93414634146341,17.390243902439
3987,1989,9.03333333333333,6.13333333333333,19.5333333333333,8.89230769230769,3.93076923076923,18.9230769230769,7.402,1.652,18.258,7.17560975609756,1.21707317073171,18.1804878048781
4177,1959,4.3,2.2,18.7666666666667,6.83076923076923,1.61538461538462,19.2076923076923,8.002,2.038,19.884,8.12195121951219,2.30731707317073,20.0073170731707
4300,2008,8.53333333333333,0,17.6,9.03076923076923,1.29230769230769,18.4076923076923,6.412,3.282,17.024,5.87560975609756,3.59268292682927,16.7243902439024
4301,1971,5.76666666666667,6.33333333333333,15.2666666666667,9.83076923076923,2.08461538461538,17.1,9.498,0.976,19.522,9.06829268292683,0.992682926829268,19.9463414634146
4339,1965,9.7,0,18.9,8.49230769230769,2.73076923076923,17.5384615384615,5.828,2.662,16.826,5.45853658536585,2.38048780487805,16.8975609756098
4354,2010,10.7333333333333,0,18.7666666666667,10.1846153846154,1.04615384615385,19.2076923076923,7.58,5.85,18.526,7.01951219512195,6.85365853658537,18.2707317073171
4371,1981,1.46666666666667,4.13333333333333,16.8666666666667,2.93846153846154,6.32307692307692,16.2384615384615,4.392,2.898,17.34,4.74878048780488,2.05609756097561,17.6292682926829
4393,1967,6.6,5.36666666666667,15.4,8.09230769230769,2.70769230769231,16,7.128,1.172,17.036,6.8,1.41463414634146,17.3341463414634
4474,1970,7.4,3.8,19.7333333333333,5.45384615384615,2.54615384615385,16.6923076923077,7.406,1.976,17.236,7.89756097560976,1.90243902439024,17.6390243902439
4560,1988,3,4.2,16.3,4.96923076923077,4.03846153846154,16.8230769230769,6.932,3.02,17.098,7.10243902439024,2.70975609756097,17.0853658536585
4571,1981,5.23333333333333,2.86666666666667,17.2666666666667,3.81538461538462,6.47692307692308,14.3615384615385,4.286,4.814,15.104,4.49756097560976,4.02682926829268,15.4512195121951
4625,1983,7.33333333333333,1.26666666666667,14.3,7.70769230769231,1.91538461538462,16.3615384615385,8.642,1.01,18.676,8.90243902439024,0.717073170731707,19.0731707317073
4706,1986,13.5333333333333,0,19.8333333333333,10.6230769230769,2.58461538461538,19.2769230769231,8.042,2.914,18.074,7.71951219512195,2.73414634146341,17.8243902439024
4911,2001,10.2666666666667,1.36666666666667,20.1666666666667,11.6461538461538,1.43846153846154,19.2076923076923,8.48,2.252,18.598,7.75121951219512,2.39024390243902,18.509756097561
5009,1975,5.9,0.1,14.3333333333333,9.63846153846154,0.107692307692308,16.2615384615385,9.16,3.198,18.864,8.88780487804878,3.87317073170732,19.290243902439
5100,2008,6.6,0.433333333333333,17.4,8.1,4.46923076923077,18.5384615384615,6.9,2.682,18.22,6.4390243902439,2.30731707317073,18.1146341463415
5155,1973,10.7,1.03333333333333,21.4333333333333,9.77692307692308,2.61538461538462,19.7076923076923,7.588,2.67,17.12,7.16585365853658,2.50243902439024,16.6195121951219
5306,1986,11.7333333333333,0,16.9666666666667,8.64615384615385,1.47692307692308,15.6923076923077,6.692,3.31,14.542,6.42439024390244,3.56829268292683,14.3439024390244
5371,1981,6.06666666666667,4.06666666666667,14.8333333333333,5.15384615384615,2.60769230769231,12.0076923076923,4.792,6.346,13.022,4.85365853658537,7.20975609756098,13.4512195121951
5404,1960,2.3,29.4666666666667,16.3,6.18461538461538,7.77692307692308,14.0615384615385,5.856,3.334,14.742,5.43170731707317,3.76829268292683,15.1682926829268
5419,2005,10.3333333333333,0,18.4666666666667,6.08461538461538,2.51538461538462,17.5076923076923,5.644,2.782,16.938,5.9,2.73658536585366,16.9926829268293
5490,1978,1.83333333333333,0.566666666666667,11.7,3.35384615384615,0.476923076923077,13.8846153846154,5.004,1.318,16.234,5.32195121951219,1.5,16.5731707317073
5538,2002,8.1,3.46666666666667,17.7,6.96923076923077,2.91538461538462,16.4461538461538,6.422,5.358,17.186,6.35121951219512,5.86341463414634,17.4609756097561
5792,2004,5.73333333333333,2.5,2.76666666666667,5.17692307692308,2.18461538461538,2.08461538461538,5.374,6.328,3.308,5.34390243902439,7.34390243902439,3.53658536585366
5890,1978,4.43333333333333,5.8,7.93333333333333,5.52307692307692,10.3769230769231,10.6923076923077,6.864,9.954,14.266,7.11463414634146,9.34634146341463,14.7951219512195
5906,1986,14.6333333333333,0,23.9666666666667,11.6384615384615,1.6,22.1384615384615,8.364,1.976,20.238,7.94634146341463,1.90243902439024,19.9268292682927
14311,2001,8.96666666666667,5.33333333333333,18.2666666666667,8.43076923076923,3.23846153846154,18.1538461538462,6.422,4.05,16.406,6.1219512195122,4.30243902439024,16.0707317073171
3,1998,4.73333333333333,2.06666666666667,17.3333333333333,2.99230769230769,1.51538461538462,15.7769230769231,5.55,1.236,17.556,6.29756097560976,1.18780487804878,18.1268292682927
52,1985,4,4.4,13.1666666666667,6.7,3.25384615384615,14.6923076923077,5.72,2.936,15.922,5.22439024390244,3.2,16.0439024390244
73,2008,6.8,0.166666666666667,19.5333333333333,8.81538461538461,2.34615384615385,19.6,7.104,3.724,18.296,6.64878048780488,3.80975609756098,18.0878048780488
150,1959,3.5,3.1,17.8333333333333,6.86153846153846,1.40769230769231,18.6692307692308,8.188,1.824,19.558,8.2390243902439,2.00487804878049,19.7170731707317
154,2011,12.2056666666667,0.533333333333333,18.7,8.35130769230769,5.83076923076923,16.5923076923077,6.68472,5.71,16.148,6.40412195121951,5.1609756097561,16.1219512195122
198,1983,4.06666666666667,3.73333333333333,15.8333333333333,6.02307692307692,3.43846153846154,17.8538461538462,7.824,3.062,19.31,8.03414634146341,2.91707317073171,19.5463414634146
403,1998,7.26666666666667,4.53333333333333,18.5,5.43076923076923,3.13846153846154,16.2461538461538,6.84,1.406,17.94,7.36585365853658,1.1,18.5219512195122
430,1999,6.5,0,18.8333333333333,6.9,0.815384615384615,20.6384615384615,8.338,1.376,20.994,8.69024390243903,1.41951219512195,20.8146341463415
480,1949,10.7333333333333,0,16.9333333333333,9.02307692307692,0.223076923076923,15.9076923076923,7.9,1.066,17.256,7.81951219512195,1.22926829268293,17.5414634146341
691,1942,3.3,1.06666666666667,12.9,7.35384615384615,0.576923076923077,16.5153846153846,5.628,3.768,16.39,4.82926829268293,4.49024390243902,15.9853658536585
701,1972,9.16666666666667,0,19.3,5.25384615384615,3.86923076923077,16.2538461538462,6.384,2.736,17.814,6.91463414634146,2.10975609756098,18.3829268292683
706,1987,8.36666666666667,2.6,19.3,7.73846153846154,4.39230769230769,21.6076923076923,7.028,2.716,19.338,7.0390243902439,2.10975609756098,18.5975609756098
722,1995,13.9,0,13.4666666666667,10.7923076923077,1.98461538461538,12.2615384615385,9.55,2.074,14.45,9.48536585365854,1.9,14.9926829268293
755,1974,4.76666666666667,1.2,16.5666666666667,6.58461538461538,3.06923076923077,15.2692307692308,7.09,3.474,16.16,7.22682926829268,3.35121951219512,16.4951219512195
760,1989,8.6,0.933333333333333,18.5,9.56153846153846,1.76923076923077,17.7076923076923,6.46,2.516,16.504,5.78048780487805,2.57560975609756,16.2975609756098
863,1978,1.43333333333333,10.9,7.96666666666667,2.59230769230769,8.68461538461539,9.8,4.048,3.878,13.05,4.36341463414634,2.9390243902439,13.5951219512195
1079,1986,14.1333333333333,0,24.8333333333333,11.2846153846154,1.26923076923077,22.6923076923077,7.63,0.906,19.47,7.01951219512195,0.702439024390244,18.8682926829268
1188,1953,0,5.63333333333333,16.0666666666667,5.76153846153846,3.21538461538462,17.6384615384615,8.882,1.916,16.556,9.00487804878049,1.9390243902439,16.1512195121951
1204,1961,6.76666666666667,2.5,16.3333333333333,8.55384615384615,1.93076923076923,17.5307692307692,4.67,3.302,15.488,3.79512195121951,3.59756097560976,15.0146341463415
1279,1986,13.7666666666667,0,20.7333333333333,10.9,2.04615384615385,20.0769230769231,8.176,1.958,18.638,7.81707317073171,1.7390243902439,18.3341463414634
1327,2010,13.7333333333333,0,20.9,10.9076923076923,0.230769230769231,21.1384615384615,7.066,2.136,19.8,6.46829268292683,2.53170731707317,19.4341463414634
1420,1969,5.33333333333333,1.23333333333333,15.7,6.04615384615385,0.530769230769231,17.8,7.874,1.518,20.394,8.07560975609756,1.77317073170732,20.6780487804878
1468,1993,5.16666666666667,0.166666666666667,12.8333333333333,8.21538461538461,0.246153846153846,14.9384615384615,6.82,4.604,14.908,6.30975609756098,5.54878048780488,14.6682926829268
1473,2008,6.26666666666667,0,18.5666666666667,9.32307692307692,1.62307692307692,19.3153846153846,7.268,3.162,18.278,6.59512195121951,3.59512195121951,18.0658536585366
1490,1979,9.6,1.33333333333333,19.6,6.9,0.576923076923077,16.5307692307692,6.962,1.776,18.17,7.14878048780488,2.08048780487805,18.7878048780488
1550,1959,3.23333333333333,12.9333333333333,16.0666666666667,4.60769230769231,4.92307692307692,16.2846153846154,5.194,6.074,16.574,5.27073170731707,6.79268292682927,16.6512195121951
1684,2001,12.0333333333333,0.133333333333333,19.0666666666667,9.60769230769231,1.03076923076923,18.9461538461538,6.956,3.204,18.808,6.63414634146341,3.59024390243902,18.7292682926829
1972,1945,4.76666666666667,2,14.9333333333333,5.23846153846154,3.60769230769231,14.4923076923077,6.114,5.338,16.89,6.42682926829268,5.51219512195122,17.480487804878
1987,1990,5.5,2.76666666666667,19.9666666666667,5.03846153846154,3.46153846153846,17.0076923076923,7.396,1.48,18.152,7.82439024390244,1.01463414634146,18.6073170731707
2014,1991,3.1,7.93333333333333,13.3,7.86923076923077,2.3,18.4153846153846,7.89,2.004,19.076,7.3609756097561,2.31219512195122,18.8414634146341
2080,1949,12.3,0,20.2666666666667,12.3384615384615,0.0538461538461538,19.4923076923077,10.612,0.89,20.894,10.2439024390244,1.06829268292683,21.1878048780488
2122,1995,15.2333333333333,0,21.0333333333333,10.8461538461538,0.269230769230769,17.2307692307692,10.016,1.168,18.662,10.2634146341463,1.3390243902439,19.3463414634146
2171,1982,4.6,3.53333333333333,16.4,5.97692307692308,1.79230769230769,17.0615384615385,6.906,1.396,19.89,7.0390243902439,1.39756097560976,20.509756097561
2290,1979,7.76666666666667,12.2666666666667,16.3666666666667,4.68461538461538,4.54615384615385,12.4923076923077,5.862,3.65,14.294,6.25609756097561,3.90731707317073,15
2349,1996,6.1,0,11.6333333333333,3.5,8.58461538461538,9.68461538461538,7.09,5.722,12.454,8.06585365853659,4.25609756097561,13.1487804878049
2522,1995,14.0333333333333,0,22.9333333333333,10.6307692307692,0.4,21.5692307692308,9.696,2.044,22.618,9.62926829268293,2.36585365853659,22.8634146341463
2700,2009,4.7,1.36666666666667,18.4333333333333,5.07692307692308,2.96923076923077,18.6846153846154,6.948,2.668,18.634,7.21463414634146,2.41463414634146,18.5585365853659
2761,1952,11.9333333333333,0,14.7666666666667,11.7230769230769,0.107692307692308,20.3384615384615,9.644,1.618,19.064,8.98536585365854,1.97317073170732,18.3048780487805
2814,1991,4.9,6.5,12.4,9.40769230769231,1.5,16.5461538461538,8.21,1.422,18.058,7.65121951219512,1.73414634146341,18.1365853658537
2831,1962,10.7,0.1,13.4333333333333,6.47692307692308,1.58461538461538,12.5846153846154,8.158,2.068,17.268,8.9,2.02682926829268,18.4707317073171
2912,1965,9.43333333333333,0.166666666666667,14.4,7.29230769230769,1.26923076923077,12.8923076923077,6.734,3.396,13.916,6.65121951219512,3.75121951219512,14.3365853658537
3004,1961,8.46666666666667,6.9,17.6,10.2307692307692,1.84615384615385,17.4,5.47,1.872,15.672,4.41219512195122,2.20243902439024,15.4146341463415
3015,1954,4.86666666666667,0.766666666666667,16.1333333333333,5.21538461538462,5.06153846153846,16.0384615384615,5.112,4.594,16.112,5.11707317073171,4.05853658536585,16.2707317073171
3085,1964,10.2333333333333,0.1,17.9333333333333,6.76923076923077,1.9,14.4076923076923,5.294,1.748,16.518,5.30731707317073,1.53658536585366,17.2707317073171
3096,1957,8.36666666666667,0.0333333333333333,16.2333333333333,10.7692307692308,0.576923076923077,21.1,5.882,3.78,16.416,4.41463414634146,4.53170731707317,14.7292682926829
3101,1972,6.23333333333333,5.16666666666667,18.9,3.10769230769231,7.51538461538462,15.8,5.296,3.974,17.42,5.98292682926829,2.84146341463415,17.9975609756098
3155,1974,2.53333333333333,10.4,14.7,4.45384615384615,5.40769230769231,14.1384615384615,5.844,2.934,15.28,6.15365853658537,2.62439024390244,15.6463414634146
3317,1980,8.06666666666667,2.93333333333333,11.7,4.13846153846154,3.76153846153846,13.2153846153846,5.332,3.306,16.162,5.79756097560976,3.14878048780488,16.6658536585366
3366,1967,6.5,1.56666666666667,19.3333333333333,9.17692307692308,0.961538461538462,19.7230769230769,8.3,2.266,18.86,7.98292682926829,2.57317073170732,18.7878048780488
3376,1997,3.93333333333333,3.8,18.0333333333333,6.89230769230769,1.46923076923077,18.6461538461538,8.262,2.648,19.386,8.31219512195122,3.04146341463415,19.3560975609756
3383,1938,11.2333333333333,0,20.9333333333333,8.00769230769231,6.10769230769231,17.8923076923077,7.332,3.682,17.522,7.55365853658537,2.58048780487805,17.7780487804878
3404,1961,8.76666666666667,4,16.8666666666667,9.09230769230769,1.62307692307692,17.6153846153846,4.686,2.392,15.38,3.84146341463415,2.69512195121951,14.9170731707317
3490,1979,4.46666666666667,0,18.3333333333333,4.49230769230769,0.0846153846153846,16.9076923076923,3.66,2.562,17.5,3.48536585365854,3.09756097560976,17.7073170731707
3576,1997,5.53333333333333,1.6,16.0333333333333,4.52307692307692,2.11538461538462,16.4384615384615,7.774,1.006,19.91,8.46829268292683,0.729268292682927,20.6121951219512
3577,1960,12.6333333333333,1.93333333333333,17.4,5.90769230769231,4.17692307692308,14.1,6.19,2.364,15.41,6.98780487804878,1.7,16.0975609756098
3631,1962,5.26666666666667,4.26666666666667,11.7,2.93846153846154,2.99230769230769,11.7307692307692,4.856,2.126,14.426,5.62926829268293,2.15365853658537,15.0414634146341
3668,1993,3.2,1.16666666666667,14.2333333333333,8.85384615384615,1.89230769230769,17.9307692307692,8.114,2.93,18.468,7.49024390243903,3.09756097560976,18.2170731707317
3679,1986,11.1333333333333,0,18.9,8.36923076923077,2.63076923076923,18.8153846153846,6.538,4.128,17.808,6.40487804878049,4.2,17.5878048780488
3722,1995,9.36666666666667,0,18.4,9.07692307692308,1.00769230769231,18.3461538461538,8.916,3.596,19.456,8.68048780487805,4.14878048780488,19.5878048780488
3761,1952,12.8,0,17.5333333333333,12.0153846153846,0.0307692307692308,23.2153846153846,9.67,0.29,20.836,8.95853658536585,0.34390243902439,19.7560975609756
3815,1954,4.7,3.76666666666667,13.2333333333333,6.40769230769231,2.39230769230769,13.5538461538462,4.954,5.982,14.984,4.41219512195122,7.04146341463415,15.3268292682927
3879,1986,13.7666666666667,0,20.2666666666667,10.4307692307692,1.04615384615385,19.3769230769231,8.214,1.636,18.398,7.85121951219512,1.66341463414634,18.2073170731707
3955,1974,7.73333333333333,0.333333333333333,15.4666666666667,7.59230769230769,3.14615384615385,14.7769230769231,6.632,2.618,15.302,6.50731707317073,2.21951219512195,15.5
3987,1990,8.66666666666667,0,21.5333333333333,6.34615384615385,1.94615384615385,17.4153846153846,8.31,1.454,18.076,8.7609756097561,1.1609756097561,18.5
4177,1960,3.43333333333333,4.63333333333333,16.1,4.45384615384615,3.32307692307692,15.3692307692308,5.482,4.244,16.416,5.52926829268293,4.85121951219512,16.8048780487805
4300,2009,6.33333333333333,12.4333333333333,17.2666666666667,7.39230769230769,6.93076923076923,17.7846153846154,7.122,4.064,17.272,6.96585365853659,3.66829268292683,17.1048780487805
4301,1972,7.73333333333333,0.0666666666666667,19.7333333333333,4.64615384615385,1.93846153846154,17.1307692307692,4.936,2,18.756,5.40487804878049,1.82926829268293,19.2756097560976
4339,1966,3.36666666666667,8.86666666666667,15.4,5.06923076923077,5.23076923076923,16.3923076923077,5.662,2.07,16.67,5.65121951219512,1.6,16.6512195121951
4354,2011,10.9053333333333,0,18.3,7.068,1.5,15.7615384615385,5.99672,3.488,16.166,5.90085365853659,3.79512195121951,16.3439024390244
4371,1982,5.76666666666667,8.8,16.4333333333333,5.14615384615385,4.18461538461538,16.5384615384615,7.588,1.348,19.286,8.19268292682927,1.00487804878049,19.9560975609756
4393,1968,4.4,8.86666666666667,15.6333333333333,7.29230769230769,2.78461538461538,16.7461538461538,8.112,1.938,16.55,7.90243902439024,2.25609756097561,16.4024390243902
4474,1971,5.43333333333333,5.56666666666667,15.3,10.0615384615385,1.73076923076923,16.6923076923077,9.978,0.86,18.8,9.5609756097561,0.907317073170732,19.2073170731707
4560,1989,6.46666666666667,1.13333333333333,17.0666666666667,6.16923076923077,3.63846153846154,17.9307692307692,6.336,2.974,17.426,6.50975609756097,2.55609756097561,17.2780487804878
4571,1982,5.06666666666667,5.3,12.8333333333333,5.11538461538461,4.51538461538462,13.4923076923077,8.056,2.458,16.752,8.74146341463415,1.95365853658537,17.5048780487805
4625,1984,4.66666666666667,2.1,12.2666666666667,2.79230769230769,3.85384615384615,11.7846153846154,5.214,2.072,15.966,5.82195121951219,1.59268292682927,16.8926829268293
4664,1941,1.96666666666667,6.76666666666667,15.9,5.28461538461538,2.34615384615385,15.0615384615385,5.584,3.632,15.224,5.55121951219512,4.18048780487805,15.4414634146341
4706,1987,5.76666666666667,2.6,16.0666666666667,9.97692307692308,1.49230769230769,19.8230769230769,6.954,3.434,17.328,5.92926829268293,3.90487804878049,16.3731707317073
4911,2002,11.2,1.46666666666667,17.8333333333333,8.59230769230769,2.17692307692308,16.6,6.604,3.922,17.996,6.38536585365854,4.2,18.4292682926829
5009,1976,13.9,0,23.6,14.8538461538462,0.0384615384615385,20.6307692307692,9.132,0.906,17.584,7.74390243902439,1.09268292682927,17.2
5100,2009,6.8,5.16666666666667,19.3666666666667,8.6,4.89230769230769,20.4538461538462,7.284,2.928,18.92,6.93658536585366,2.39756097560976,18.5
5155,1974,2.5,2.4,15,6.66923076923077,1.78461538461538,15.3923076923077,7.362,2.63,16.514,7.37073170731707,2.81707317073171,16.790243902439
5306,1987,3.53333333333333,1.2,13.3333333333333,7.36153846153846,2.58461538461538,15.6846153846154,6.096,5.322,13.436,5.44146341463415,5.76585365853659,12.6121951219512
5371,1982,3.9,4.06666666666667,10.1666666666667,5.8,3.09230769230769,11.7230769230769,7.088,2.04,15.09,7.30731707317073,1.8609756097561,15.8048780487805
5404,1961,9.4,14.3,18.0666666666667,11.3615384615385,3.56923076923077,17.5846153846154,7.522,3.22,15.658,6.58780487804878,3.92195121951219,15.4048780487805
5419,2006,5.93333333333333,0,18.9,9.63076923076923,1.33846153846154,20.0692307692308,8.17,1.454,19.79,7.58536585365854,1.4219512195122,19.6975609756098
5490,1979,3.16666666666667,0,16.2333333333333,5.06153846153846,0.669230769230769,14.5461538461538,5.14,1.702,15.282,5.08292682926829,1.86341463414634,15.6073170731707
5538,2003,6.76666666666667,2.6,19.9,6.82307692307692,2.53846153846154,18.2769230769231,8.922,3.414,20.166,9.33658536585366,3.55121951219512,20.7463414634146
5792,2005,3.8,0,6.46666666666667,3.79230769230769,6.21538461538462,2.70769230769231,4.19,7.594,1.698,4.35609756097561,7.51951219512195,1.85121951219512
5890,1979,8.66666666666667,14.7666666666667,17.3333333333333,5.36153846153846,5.81538461538462,13.4461538461538,5.83,5.58,14.99,6.04390243902439,6.15609756097561,15.6268292682927
5906,1987,5.5,1.66666666666667,18.0333333333333,8.32307692307692,3,21.3076923076923,7.198,3.67,18.78,6.73414634146341,3.69268292682927,17.8609756097561
14311,2002,10.4,0,14.1,5.64615384615385,1.83846153846154,13.3615384615385,5.2,3.02,15.408,5.63170731707317,3.1,15.9707317073171
3,1999,7.7,1.43333333333333,17.3,6.94615384615385,3.27692307692308,18.2307692307692,7.234,1.68,19.408,7.54878048780488,1.11463414634146,19.5463414634146
52,1986,13.8333333333333,0,19.2666666666667,9.27692307692308,1.15384615384615,19.3769230769231,6.574,1.854,17.036,6.21707317073171,1.89512195121951,16.4707317073171
73,2009,4.43333333333333,11.5666666666667,18.6,4.92307692307692,5.28461538461538,19,7.218,3.262,18.64,7.67560975609756,3.27560975609756,18.4853658536585
150,1960,7.1,0.133333333333333,16.8666666666667,6.16923076923077,0.276923076923077,15.4846153846154,5.464,1.502,15.898,5.38536585365854,1.75365853658537,16.2439024390244
154,2012,10.839,0,18.4666666666667,7.91153846153846,2.16153846153846,19.5076923076923,7.79162,2.932,18.024,7.87556097560975,3.04146341463415,17.5268292682927
198,1984,2.03333333333333,0.5,14.2333333333333,3.07692307692308,1.71538461538462,12.6615384615385,5.4,2.006,16.326,5.77073170731707,2.0219512195122,17.2170731707317
403,1999,7.26666666666667,0.2,17.5,6.46153846153846,1.81538461538462,19.7461538461538,8.272,1.012,20.212,8.76585365853659,0.673170731707317,20.0146341463415
430,2000,2,0.166666666666667,12.8333333333333,3.39230769230769,0.353846153846154,15.7846153846154,4.908,1.716,17.818,5.09512195121951,2.01463414634146,18.0219512195122
480,1950,3.86666666666667,0.366666666666667,17.9333333333333,6.73076923076923,2.05384615384615,19.4923076923077,7.622,3.364,17.072,7.46585365853659,3.50975609756098,16.3121951219512
691,1943,5.7,0.233333333333333,14.3666666666667,4.44615384615385,1.26153846153846,15.5769230769231,6.736,1.958,17.408,7.23414634146341,2.08292682926829,17.7073170731707
701,1973,9.93333333333333,16.1333333333333,21.4,10.9,4.06153846153846,21.2230769230769,7.322,2.488,18.104,6.48536585365854,2.92682926829268,17.3829268292683
706,1988,7.16666666666667,0.9,19.0666666666667,6.7,1.90769230769231,18.9615384615385,8.508,2.25,20.156,8.95121951219512,2.20487804878049,20.3829268292683
722,1996,5.06666666666667,2.23333333333333,8.93333333333333,2.73846153846154,7.97692307692308,7.38461538461539,5.294,5.056,9.81,5.96585365853659,3.80731707317073,10.4170731707317
755,1975,9.2,7.1,16.5666666666667,7.76923076923077,2.5,16.6615384615385,9.426,1.538,18.714,9.87804878048781,1.60243902439024,19.2024390243902
760,1990,5.73333333333333,2.86666666666667,18.1333333333333,4.87692307692308,3.38461538461538,15.3307692307692,6.966,1.272,16.196,7.36829268292683,0.721951219512195,16.6048780487805
863,1979,5.66666666666667,0,14.4666666666667,4.01538461538462,0.976923076923077,11.6846153846154,4.434,3.208,12.648,4.7219512195122,3.60243902439024,13.0780487804878
1079,1987,5.7,0.266666666666667,19.2,10.1230769230769,0.415384615384615,21.1384615384615,6.092,2.36,17.804,4.74878048780488,2.87073170731707,16.8
1188,1954,7.73333333333333,2.53333333333333,13.9,5.77692307692308,2.51538461538462,13.2461538461538,5.746,4.29,14.236,5.88780487804878,4.61951219512195,14.6390243902439
1204,1962,5.3,3.2,10.2666666666667,3.53076923076923,5.66923076923077,11.2230769230769,4.634,3.312,14.718,5.14146341463415,2.49512195121951,15.4390243902439
1279,1987,3.33333333333333,0.666666666666667,16.6666666666667,9.07692307692308,2.01538461538462,19.6,6.898,2.316,17.228,5.91463414634146,2.23414634146341,16.3243902439024
1327,2011,12.3056666666667,0.1,23.5666666666667,6.96407692307692,0.815384615384615,17.5538461538462,4.6127,1.534,16.95,4.31753658536585,1.65365853658537,17.1609756097561
1420,1970,6.96666666666667,5.26666666666667,19.8666666666667,4.67692307692308,3.99230769230769,16.8769230769231,6.38,2.506,18.034,6.84146341463415,2.53170731707317,18.5487804878049
1468,1994,5.16666666666667,1.63333333333333,19.4666666666667,6.43846153846154,2.97692307692308,19.6846153846154,7.258,3.294,18.374,7.36585365853659,3.56585365853658,18.0634146341463
1473,2009,5.33333333333333,0.733333333333333,17.9666666666667,6.64615384615385,1.30769230769231,18.6076923076923,7.32,2.864,18.442,7.26585365853659,3.16585365853659,18.2975609756098
1490,1980,3.23333333333333,6.73333333333333,13,3.3,4.73846153846154,14.2692307692308,6.276,3.736,18.064,6.92195121951219,3.56585365853658,18.7829268292683
1550,1960,1.73333333333333,15.1666666666667,14.2,4.1,6.77692307692308,13.5769230769231,4.35,6.744,14.262,4.21219512195122,7.6,14.5439024390244
1684,2002,9.23333333333333,0.8,17.1333333333333,7.03846153846154,1.63076923076923,16.8615384615385,6.06,4.57,18.628,6.09756097560976,5.11463414634146,19.0146341463415
1891,1943,1.36666666666667,0,14.3333333333333,4.25384615384615,1.13076923076923,15.0461538461538,6.832,2.206,17.69,7.23414634146341,2.35853658536585,18.2243902439024
1972,1946,6.56666666666667,1.2,16.6666666666667,7.19230769230769,0.369230769230769,18.8153846153846,7.14,1.286,17.916,6.9609756097561,1.5390243902439,17.4878048780488
1987,1991,4.53333333333333,13.9333333333333,14.4666666666667,8.66923076923077,4.5,19.0846153846154,8.198,1.992,19.758,7.6390243902439,2.12682926829268,19.509756097561
2014,1992,13.1333333333333,0,20.9333333333333,8.36153846153846,0.776923076923077,19.8153846153846,7.036,1.844,19.672,7.21463414634146,2.00243902439024,19.6878048780488
