1759,19470801,20150422,12.0,54.2437,13.9102,Greifswalder Oie,Mecklenburg-Vorpommern,O
1762,19910101,20061231,270.0,50.6249,12.1777,Greiz-Dölau,Thüringen,O
1766,19891001,20150422,48.0,52.1346,7.6964,Münster/Osnabrück,Nordrhein-Westfalen,W
1803,19670101,20150422,34.0,54.0714,12.3238,Groß Lüsewitz,Mecklenburg-Vorpommern,O
1832,19821101,20150422,1436.0,49.113,13.1342,Großer Arber,Bayern,S
1833,19470101,19821031,1307.0,49.0851,13.2801,Grosser Falkenstein,Bayern,S
1844,19590101,19811231,517.0,47.941,11.9,Feldkirchen-Westerham-Lenzmühle,Bayern,S
1863,19950301,20150422,258.0,50.2663,9.1878,Gründau-Breitenborn,Hessen,W
1869,19730101,20150422,56.0,53.3153,13.9338,Grünow,Brandenburg,O
1875,19510101,20021231,492.0,48.9354,9.7364,"Gschwend, Kr. Ostalb",Baden-Württemberg,S
1891,19380101,20020331,72.0,51.8875,8.3543,Gütersloh,Nordrhein-Westfalen,W
1920,19780601,20071231,100.0,51.4129,7.4895,Hagen-Fley,Nordrhein-Westfalen,W
1957,19510101,20150322,93.0,51.5138,11.9499,Halle-Kröllwitz,Sachsen-Anhalt,O
1964,19520101,20150422,328.0,49.9445,6.3821,Olsdorf,Rheinland-Pfalz,W
1972,19120101,19620930,35.0,53.4793,10.2415,Hamburg-Bergedorf,Hamburg,N
1973,19470101,19541231,14.0,53.5598,9.9874,Hamburg-Botanischer Garten,Hamburg,N
1975,18910101,20150422,11.0,53.6332,9.9881,Hamburg-Fuhlsbüttel,Hamburg,N
1979,19510101,20061231,2.0,53.4213,10.1462,Hamburg-Kirchwerder,Hamburg,N
1981,19620501,20150422,3.0,53.4777,9.8957,Hamburg-Neuwiedenthal,Hamburg,N
1986,19780601,19880430,1.0,53.4699,10.1804,Hamburg-Reitbrook,Hamburg,N
1987,19560101,20000229,35.0,53.5468,9.9664,Hamburg-Sankt Pauli,Hamburg,N
1990,19510101,20061231,18.0,53.5853,10.1293,Hamburg-Wandsbek,Hamburg,N
1993,19400101,20071031,68.0,52.0848,9.3896,Hameln,Niedersachsen,N
2000,19950601,19960930,106.0,50.1205,8.9243,Hanau,Hessen,W
2005,19610101,19941231,108.0,52.7199,10.5987,Hankensbüttel,Niedersachsen,N
2014,19360101,20150422,55.0,52.4644,9.6779,Hannover,Niedersachsen,N
2023,19980101,20150422,502.0,48.7918,10.7062,Harburg,Bayern,S
2039,19360101,20150422,201.0,51.9,10.5701,"Harzburg, Bad",Niedersachsen,N
2044,19470101,20150422,404.0,51.652,11.1367,Harzgerode,Sachsen-Anhalt,O
2048,19510101,19591231,3.0,53.6342,9.6038,Haseldorf,Schleswig-Holstein,N
2053,19630101,19751231,461.0,51.6868,10.8631,Hasselfelde,Sachsen-Anhalt,O
2069,19360101,19750531,648.0,48.8629,13.067,Hausstein,Bayern,S
2074,19470101,20150422,522.0,48.3751,8.9801,Hechingen,Baden-Württemberg,S
2078,19370101,20020630,10.0,54.2181,9.0853,Weddingstedt,Schleswig-Holstein,N
2080,19350101,20120911,110.0,49.4206,8.6676,Heidelberg,Baden-Württemberg,S
2081,19360101,19601231,561.0,49.3981,8.7251,Königstuhl,Baden-Württemberg,S
2083,19490101,19581231,110.0,49.4192,8.6051,Heidelberg-Grenzhof,Baden-Württemberg,S
2088,19470101,20050430,498.0,48.6765,10.1307,Heidenheim/Brenz,Baden-Württemberg,S
2092,19520201,19901231,496.0,50.1691,7.9949,Heidenrod-Mappershain,Hessen,W
2095,19470701,20031031,167.0,49.1448,9.2333,Heilbronn,Baden-Württemberg,S
2110,19630101,20150422,57.0,51.0412,6.1041,Heinsberg-Schleiden,Nordrhein-Westfalen,W
2115,19520501,20150422,4.0,54.175,7.892,Helgoland,Schleswig-Holstein,N
2120,19470301,20061231,140.0,52.2164,11.0219,Helmstedt,Niedersachsen,N
2122,19510401,20020531,2.0,53.9701,9.0095,"Helse, Kr. Dithmarschen",Schleswig-Holstein,N
2147,19360101,20071231,77.0,52.1264,8.6865,Herford,Nordrhein-Westfalen,W
2151,19470101,19910831,215.0,51.0048,10.1705,Herleshausen,Hessen,W
2159,19780401,19850331,430.0,48.5915,8.8541,Herrenberg,Baden-Württemberg,S
2160,19910101,20001231,360.0,50.8444,10.6904,Herrenhof,Thüringen,O
2166,19510101,19901231,344.0,51.0167,14.75,Herrnhut,Sachsen,O
2167,19480101,20120401,302.0,49.7672,7.3356,Niederwörresbach,Rheinland-Pfalz,W
2171,19490101,20150422,272.0,50.8519,9.7378,"Hersfeld, Bad",Hessen,W
2173,19760101,20071231,60.0,51.589,7.1548,Herten,Nordrhein-Westfalen,W
2174,19911001,20150422,238.0,51.6254,10.3704,Herzberg,Niedersachsen,N
2187,19530101,19621231,287.0,49.9281,9.287,Hessenthal,Bayern,S
2201,19470101,20150422,1.0,54.575,13.1044,Hiddensee-Vitte,Mecklenburg-Vorpommern,O
2206,19530301,20080229,117.0,52.1408,9.8838,Hildesheim,Niedersachsen,N
2211,19370101,20150422,295.0,50.7371,7.6528,Hilgenroth,Rheinland-Pfalz,W
2223,19910101,20011231,300.0,50.3674,10.5687,Hindfeld,Thüringen,O
2226,19910101,20020930,668.0,50.4707,10.9106,Eisfeld-Waffenrod-Hinterrod,Thüringen,O
2228,19460101,20050331,883.0,47.8983,8.1055,Hinterzarten,Baden-Württemberg,S
2250,19410101,20060731,403.0,49.1279,12.8645,Höllenstein (Kraftwerk),Bayern,S
2252,19470101,20150422,270.0,50.8994,14.7456,Bertsdorf-Hörnitz,Sachsen,O
2260,19490101,20061231,474.0,50.323,11.9077,Hof (Stadt),Bayern,S
2261,19470101,20150422,565.0,50.3122,11.8761,Hof,Bayern,S
2264,19480101,20021130,242.0,51.5337,9.4786,Hofgeismar-Beberbeck,Hessen,W
2268,19490101,20061231,263.0,50.1352,10.5156,Hofheim,Bayern,S
2290,17810101,20150422,977.0,47.8009,11.0109,Hohenpeißenberg,Bayern,S
2302,19910101,19921231,317.0,50.9632,11.4847,Hohlstedt-Kötschau,Thüringen,O
2303,19811001,20150422,10.0,54.3146,9.539,Hohn,Schleswig-Holstein,N
2306,19771101,20150422,8.0,54.3195,10.6733,Hohwacht,Schleswig-Holstein,N
2315,20000601,20150422,81.0,51.7657,13.1666,Holzdorf (Flugplatz),Brandenburg,O
2318,19980801,20000131,397.0,50.2182,7.9133,Holzhausen a.d. Haide,Rheinland-Pfalz,W
2319,19821201,20150422,685.0,47.8823,11.6962,Holzkirchen,Bayern,S
2323,19510101,20150422,110.0,51.8539,9.4964,"Bevern, Kr. Holzminden",Niedersachsen,N
2324,19750601,20080930,440.0,51.7659,9.5447,Holzminden-Silberborn,Niedersachsen,N
2327,19510101,20000630,250.0,50.7316,9.0032,Homberg/Ohm,Hessen,W
2331,19700101,20021231,235.0,49.3283,7.3561,Homburg/Saar,Saarland,W
2338,20000601,20050630,39.0,52.3333,7.55,Hopsten (Flugplatz),Nordrhein-Westfalen,W
2344,19430101,19640331,582.0,50.1511,11.698,Horlachen,Bayern,S
2349,19530101,20050831,1119.0,48.6136,8.2034,Hornisgrinde,Baden-Württemberg,S
2354,19470201,19591231,118.0,51.4379,14.2426,Hoyerswerda (Ph),Sachsen,O
2360,19360101,19780430,438.0,48.6018,11.6769,Hüll,Bayern,S
2362,19821001,20150422,328.0,50.5652,7.4839,Hümmerich,Rheinland-Pfalz,W
2374,18910101,19740630,3.0,54.4752,9.0564,Husum,Schleswig-Holstein,N
2385,20000701,20150422,376.0,49.6927,7.3264,Idar-Oberstein,Rheinland-Pfalz,W
2388,19900601,20031231,193.0,48.0419,7.632,Ihringen,Baden-Württemberg,S
2406,19800701,20021130,209.0,49.2967,9.652,Ingelfingen,Baden-Württemberg,S
2409,19410101,19531231,360.0,48.7662,11.4539,Ingolstadt (Flussmeisterstelle),Bayern,S
2410,20000702,20150422,364.0,48.7112,11.5362,Ingolstadt (Flugplatz),Bayern,S
2417,19590101,19771231,621.0,48.1644,12.0307,Mittbach,Bayern,S
2422,19380101,19780630,230.0,51.3768,7.7644,Iserlohn-Westig,Nordrhein-Westfalen,W
2429,20000601,20150422,21.0,53.9897,9.5696,Itzehoe,Schleswig-Holstein,N
2437,19980101,20150422,21.0,54.455,9.5194,Schleswig-Jagel,Schleswig-Holstein,N
2444,18240101,20150422,155.0,50.9251,11.583,Jena (Sternwarte),Thüringen,O
2451,19910101,20010831,77.0,51.7954,12.9583,Jessen/Elster,Sachsen-Anhalt,O
2456,19400101,20050826,7.0,53.5322,7.8806,Jever,Niedersachsen,N
2464,19510101,19901031,1.0,53.5316,9.6752,Jork,Niedersachsen,N
2474,19760101,20081231,91.0,50.9104,6.4093,Jülich (Forsch.-Anlage),Nordrhein-Westfalen,W
2475,19670101,19801231,75.0,52.0006,13.1022,Jüterbog,Brandenburg,O
2480,19470101,20150422,107.0,50.0644,8.9932,Kahl/Main,Bayern,S
2483,19550101,20150422,839.0,51.1803,8.4891,Kahler Asten,Nordrhein-Westfalen,W
2485,20110501,20150422,489.0,48.9171,9.6872,Kaisersbach-Cronhütte,Baden-Württemberg,S
2486,19010101,20150422,285.0,49.4242,7.736,Kaiserslautern,Rheinland-Pfalz,W
2488,19460101,20020930,516.0,48.7701,10.7876,Kaisheim-Neuhof,Bayern,S
2494,20000601,20130929,31.0,51.7329,6.2688,Kalkar,Nordrhein-Westfalen,W
2497,19470101,20150422,505.0,50.5016,6.5262,Kall-Sistig,Nordrhein-Westfalen,W
2502,19510201,19561231,447.0,51.3176,10.1355,"Heiligenstadt, Heilbad-Kalteneber",Thüringen,O
2503,19510101,20030331,487.0,50.6266,10.1455,Kaltennordheim,Thüringen,O
2521,19500101,19940331,374.0,48.6765,11.2961,Karlshuld,Bayern,S
2522,18760101,20081031,112.0,49.0382,8.3641,Karlsruhe,Baden-Württemberg,S
2532,19510101,20131031,231.0,51.2963,9.4424,Kassel,Hessen,W
2533,19460701,19770630,198.0,51.334,9.4506,Kassel-Harleshausen,Hessen,W
2542,19700501,20150422,716.0,47.8652,10.6007,Kaufbeuren,Bayern,S
2543,19680101,20081231,585.0,48.0916,10.8609,Kaufering,Bayern,S
2546,19881001,20031231,141.0,48.5576,7.88,Kehl-Odelshofen,Baden-Württemberg,S
2559,19520101,20150422,705.0,47.7233,10.3348,Kempten,Bayern,S
2564,19860601,20150422,27.0,54.3761,10.1433,Kiel-Holtenau,Schleswig-Holstein,N
2565,19400101,19880930,17.0,54.3378,10.0929,Kiel-Kronshagen,Schleswig-Holstein,N
2575,20070522,20150422,426.0,49.1804,9.9799,Kirchberg/Jagst-Herboldshausen,Baden-Württemberg,S
2578,19550801,20150422,12.0,53.9995,11.4341,Kirchdorf/Poel,Mecklenburg-Vorpommern,O
2597,19460101,20150422,282.0,50.2241,10.0792,"Kissingen, Bad",Bayern,S
2600,19821101,20150422,188.0,49.7361,10.1782,Kitzingen,Bayern,S
2601,19360101,20150422,826.0,50.2218,8.4469,Kleiner Feldberg/Taunus,Hessen,W
2609,19740901,19810331,40.0,53.9587,10.3293,Klein Rönnau,Schleswig-Holstein,N
2618,19910101,20150422,732.0,50.8458,10.4803,Kleiner Inselsberg,Thüringen,O
2621,19560101,19691231,42.0,52.4036,13.2319,Kleinmachnow,Brandenburg,O
2627,19960701,20150422,128.0,51.5554,13.8846,Klettwitz,Brandenburg,O
2629,19471111,20150422,46.0,51.7612,6.0954,Kleve,Nordrhein-Westfalen,W
2638,19470101,20150422,973.0,48.1054,8.7549,Klippeneck,Baden-Württemberg,S
2641,19941001,20150422,85.0,51.519,12.9062,Klitzschen bei Torgau,Sachsen,O
2654,19490101,19831031,200.0,49.0265,8.7554,Knittlingen,Baden-Württemberg,S
2657,19510101,20080131,85.0,50.3369,7.5992,Koblenz-Horchheim,Rheinland-Pfalz,W
2665,19360101,19841231,45.0,50.9615,6.9712,Köln-Botanischer Garten,Nordrhein-Westfalen,W
2667,19570901,20150422,92.0,50.8646,7.1575,Köln-Bonn,Nordrhein-Westfalen,W
2680,19510101,20150422,288.0,50.2841,10.4456,"Königshofen, Bad",Bayern,S
2689,19500101,19601231,40.0,53.2279,9.6527,Königsmoor,Niedersachsen,N
2691,19940401,20081231,378.0,48.6707,11.2173,Königsmoos-Untermaxfeld,Bayern,S
2700,19490101,20150422,417.0,48.8301,11.4872,Kösching,Bayern,S
2701,19470101,20070331,136.0,51.1329,11.7252,"Kösen, Bad",Sachsen-Anhalt,O
2703,19980101,20001010,496.0,51.855,9.3239,Köterberg,Nordrhein-Westfalen,W
2704,19931001,20150422,76.0,51.7515,12.0079,Köthen (Anhalt),Sachsen-Anhalt,O
2708,19910801,20150422,740.0,47.6652,11.0804,"Kohlgrub, Bad (Rosshof)",Bayern,S
2712,19721101,20150422,443.0,47.6774,9.1901,Konstanz,Baden-Württemberg,S
2717,19890601,20051231,395.0,51.2662,8.8309,Korbach-Lengefeld,Hessen,W
2750,19490101,20150422,312.0,50.2524,11.3208,Kronach,Bayern,S
2761,19510101,19901031,520.0,48.251,10.4163,Krumbach-Edenhausen,Bayern,S
2770,19730701,19740831,35.0,53.9015,10.2359,Kükels,Schleswig-Holstein,N
2773,20000701,20150422,417.0,49.4283,11.9016,Kümmersbruck,Bayern,S
2775,19460101,19800630,225.0,49.2795,9.6925,Künzelsau,Baden-Württemberg,S
2780,19600101,19820531,330.0,50.1003,11.4494,Kulmbach,Bayern,S
2783,19660901,19920831,436.0,48.5126,12.1513,Kumhausen,Bayern,S
2790,19700101,19810831,296.0,49.5592,7.4134,Kusel-Fünfbirken,Rheinland-Pfalz,W
2794,19860601,20150422,40.0,52.9363,12.4093,Kyritz,Brandenburg,O
2796,20000601,20150422,40.0,53.9156,12.279,Laage (Flugplatz),Mecklenburg-Vorpommern,O
2812,19500101,20150422,155.0,48.3647,7.828,Lahr,Baden-Württemberg,S
2814,19490101,20150422,685.0,48.5121,9.7645,Merklingen,Baden-Württemberg,S
2821,19480101,19571231,214.0,51.9603,10.0157,Lamspringe,Niedersachsen,N
2829,20000601,20150422,621.0,48.0772,10.9144,Landsberg (Flugplatz),Bayern,S
2830,19500101,19671231,602.0,48.0349,10.8709,Landsberg/Lech,Bayern,S
2831,19470111,20080331,393.0,48.5357,12.1132,Landshut,Bayern,S
2843,20081123,20150422,125.0,50.0075,8.6547,Langen (BTZ),Hessen,W
2856,19930601,20150422,91.0,51.9173,13.0878,Langenlipsdorf,Brandenburg,O
2857,19470401,19581130,175.0,51.1173,10.6568,"Langensalza, Bad",Thüringen,O
2861,19510101,19860630,5.0,53.7445,7.4775,Langeoog,Niedersachsen,N
2872,19470101,19501231,15.0,52.8457,7.3489,Lathen,Niedersachsen,N
2878,19510101,20070430,119.0,51.3912,11.8785,"Lauchstädt, Bad",Sachsen-Anhalt,O
2879,19490101,19851231,199.0,49.5781,9.7142,Lauda-Königshofen-Gerlachsheim,Baden-Württemberg,S
2886,20000701,20150422,539.0,48.2176,9.9097,Laupheim,Baden-Württemberg,S
2905,20000601,20150422,550.0,48.1849,10.8507,Lechfeld,Bayern,S
2906,19510101,19750228,5.0,54.775,8.9808,Leck (A),Schleswig-Holstein,N
2907,19741101,20150422,7.0,54.7903,8.9514,Leck,Schleswig-Holstein,N
2912,19560301,19741130,9.0,54.7419,9.8791,Lehbek,Schleswig-Holstein,N
2915,19470101,19611231,640.0,50.4833,11.45,Lehesten/Thüringer Wald,Thüringen,O
2920,19780901,19970630,365.0,48.7654,12.5121,Leiblfing,Bayern,S
2923,19550101,19700531,663.0,47.9116,10.6124,Leinau,Bayern,S
2925,19570101,20150422,356.0,51.3933,10.3123,Leinefelde,Thüringen,O
2928,19510101,20150422,138.0,51.3151,12.4462,Leipzig-Holzhausen,Sachsen,O
2932,19720501,20150422,131.0,51.4348,12.2396,Leipzig/Halle,Sachsen,O
2947,19620401,20150422,286.0,51.1334,8.0352,Lennestadt-Theten,Nordrhein-Westfalen,W
2949,19470801,20020131,758.0,48.5396,9.5275,Lenningen-Schopfloch,Baden-Württemberg,S
2950,19620401,20061231,14.0,54.219,10.8844,Lensahn,Schleswig-Holstein,N
2951,19941001,20150422,20.0,53.1007,11.4864,Lenzen/Elbe,Brandenburg,O
2953,19610101,20150422,852.0,47.8597,8.2308,Lenzkirch-Ruhbühl,Baden-Württemberg,S
2961,19980101,20150422,5.0,54.4996,10.2737,Leuchtturm Kiel,Schleswig-Holstein,N
2968,19450101,20150422,43.0,50.9895,6.9779,Köln-Stammheim,Nordrhein-Westfalen,W
2985,19940601,20150422,321.0,50.9383,14.2093,Lichtenhain-Mittelndorf,Sachsen,O
2996,19470101,19601231,352.0,48.7726,8.7287,"Liebenzell, Bad (LUBW)",Baden-Württemberg,S
3001,19650101,19900531,284.0,48.0674,7.677,Liliental,Baden-Württemberg,S
3004,19490101,19990630,185.0,50.4116,8.0605,Limburg/Lahn-Offheim,Hessen,W
3007,19470101,19551231,96.0,49.4111,8.398,Limburgerhof,Rheinland-Pfalz,W
3015,19060401,20150422,98.0,52.2085,14.118,Lindenberg,Brandenburg,O
3016,19700601,19880430,760.0,47.598,9.8878,Lindenberg/Allgäu,Bayern,S
3018,19730401,20051231,445.0,49.7117,8.7804,Lindenfels-Winterkasten,Hessen,W
3023,19510101,20150422,22.0,52.5181,7.3081,Lingen,Niedersachsen,N
3028,19510101,20150422,157.0,51.7855,8.8388,"Lippspringe, Bad",Nordrhein-Westfalen,W
3031,19801201,20150422,92.0,51.6334,8.3943,Lippstadt-Bökenförde,Nordrhein-Westfalen,W
3032,19370101,20150422,26.0,55.011,8.4125,List auf Sylt,Schleswig-Holstein,N
3034,19910101,20150422,500.0,50.4505,11.635,"Lobenstein, Bad",Thüringen,O
3042,19930701,20150422,230.0,50.5624,8.2391,Löhnberg-Obershausen,Hessen,W
3044,19460101,20150422,22.0,52.7216,7.7463,Löningen,Niedersachsen,N
3045,19930501,20070630,27.0,52.7432,7.8763,Löningen-Hagel,Niedersachsen,N
3056,19470101,20051031,161.0,50.0103,9.61,Lohr/Main-Steinbach,Bayern,S
3062,19510101,19890531,100.0,50.0352,7.8197,Lorch/Rhein,Hessen,W
3076,19470101,19561231,95.0,49.4606,8.4246,Ludwigshafen-Mundenheim,Rheinland-Pfalz,W
3083,19911001,20150422,57.0,51.9267,13.8797,Lübben-Blumenfelde,Brandenburg,O
3085,19500301,19850228,15.0,53.8773,10.6915,Lübeck,Schleswig-Holstein,N
3086,19850301,20150422,16.0,53.8025,10.6988,Lübeck-Blankensee,Schleswig-Holstein,N
3088,18900101,19730630,5.0,53.8953,10.704,Lübeck-Werft,Schleswig-Holstein,N
3093,19541201,20150422,17.0,52.9724,11.1374,Lüchow,Niedersachsen,N
3096,19400101,19951231,444.0,51.2131,7.6359,Lüdenscheid (Zeppelin-Gymnasium),Nordrhein-Westfalen,W
3098,19940101,20150422,387.0,51.2452,7.6425,Lüdenscheid,Nordrhein-Westfalen,W
3101,19500101,19950930,58.0,51.7694,7.4128,Lüdinghausen,Nordrhein-Westfalen,W
3103,19470501,19971231,11.0,53.2657,10.424,Lüneburg,Niedersachsen,N
3113,19910101,19910731,528.0,50.7663,10.7201,Luisenthal (Talsperre),Thüringen,O
3126,19470101,20150422,76.0,52.1029,11.5827,Magdeburg,Sachsen-Anhalt,O
3135,19550501,19830331,473.0,49.0643,9.582,Mainhardt-Ziegelbronn,Baden-Württemberg,S
3137,19480101,20150422,195.0,49.9672,8.2108,Mainz-Lerchenberg (ZDF),Rheinland-Pfalz,W
3139,19831101,20041231,509.0,48.2166,11.2965,Maisach-Gernlinden,Bayern,S
3147,19530101,20150422,418.0,48.7726,12.2177,Mallersdorf-Pfaffenberg/Niederbayern,Bayern,S
3155,19611101,20150422,413.0,50.1015,6.8009,Manderscheid-Sonnenhof,Rheinland-Pfalz,W
3158,19850101,20150422,12.0,52.5468,14.5452,Manschnow,Brandenburg,O
3160,19520101,19801231,240.0,51.6084,11.4139,Vatterode-Gräfenstuhl,Sachsen-Anhalt,O
3164,19460101,20150422,182.0,50.8492,8.7746,"Cölbe, Kr. Marburg-Biedenkopf",Hessen,W
3166,19560101,20150422,639.0,50.651,13.1469,Marienberg,Sachsen,O
3167,19621201,20150422,547.0,50.662,7.9602,"Marienberg, Bad",Rheinland-Pfalz,W
3170,20000703,20100430,5.0,54.4937,11.2405,Marienleuchte,Schleswig-Holstein,N
3196,19470101,20150422,81.0,53.3223,11.9319,Marnitz,Mecklenburg-Vorpommern,O
3204,19910101,20150422,427.0,50.7334,10.8815,Martinroda,Thüringen,O
3211,19420101,19561231,1011.0,48.9359,13.5747,Mauth-Finsterau,Bayern,S
3212,19610101,20021231,230.0,50.3249,7.23,Mayen,Rheinland-Pfalz,W
3222,19610101,19781231,60.0,52.3411,9.1403,Meerbeck,Niedersachsen,N
3223,19470101,19770930,460.0,47.6985,9.2753,Meersburg,Baden-Württemberg,S
3226,20060801,20150422,107.0,51.7259,11.5111,Aschersleben-Mehringen,Sachsen-Anhalt,O
3228,19790801,19951231,506.0,51.0976,7.667,Meinerzhagen (A),Nordrhein-Westfalen,W
3231,19790101,20150422,450.0,50.5612,10.3771,Meiningen,Thüringen,O
3234,19560601,20150422,157.0,51.1294,13.4327,Garsebach bei Meißen,Sachsen,O
3236,19860701,20011231,89.0,52.2044,8.3382,Melle,Niedersachsen,N
3244,19610101,20150422,615.0,47.982,10.1384,Memmingen,Bayern,S
3245,20000701,20021120,630.0,47.9833,10.2333,Memmingen (Flugplatz),Bayern,S
3246,20000701,20070613,181.0,50.3667,7.3167,Mendig,Rheinland-Pfalz,W
3253,19610101,20061231,885.0,47.831,8.0697,Sankt Blasien-Menzenschwand,Baden-Württemberg,S
3254,20000702,20150422,19.0,52.7156,7.3176,Meppen,Niedersachsen,N
3257,19470101,20150422,250.0,49.4773,9.7623,"Mergentheim, Bad-Neunkirchen",Baden-Württemberg,S
3268,20000601,20150422,920.0,48.1875,8.9938,Meßstetten,Baden-Württemberg,S
3271,19410101,20150422,313.0,48.8548,12.9187,Metten,Bayern,S
3278,20030101,20150422,355.0,48.5376,9.2733,Metzingen,Baden-Württemberg,S
3284,19870101,20150422,240.0,49.6691,9.0085,Michelstadt,Hessen,W
3287,19871001,20150422,453.0,49.7176,9.0997,Michelstadt-Vielbrunn,Hessen,W
3289,19910101,20150422,355.0,50.7281,11.7838,Schmieritz-Weltwitz,Thüringen,O
3291,19801101,20031231,128.0,49.712,9.2258,Miltenberg,Bayern,S
3300,19740501,19930331,155.0,50.2285,9.1064,Mittel-Gründau,Hessen,W
3307,19460101,20150422,981.0,47.4778,11.2654,Mittenwald-Buckelwiesen,Bayern,S
3313,19360901,19720331,508.0,49.7328,8.7771,Modautal-Neunkirchen,Hessen,W
3317,19750701,19840930,42.0,53.6128,10.6943,Mölln,Schleswig-Holstein,N
3319,20060901,20150422,239.0,49.7645,9.2531,Röllbach,Bayern,S
3320,19350101,19530531,49.0,51.197,6.4499,Mönchengladbach,Nordrhein-Westfalen,W
3340,19380101,20150422,265.0,50.4383,7.8061,Montabaur,Rheinland-Pfalz,W
3348,19900701,20150422,240.0,51.7209,9.8352,Moringen-Lutterbeck,Niedersachsen,N
3362,19980101,20150422,244.0,48.9721,8.8734,Mühlacker,Baden-Württemberg,S
3366,19530101,20150422,406.0,48.2791,12.5024,Mühldorf,Bayern,S
3370,19950401,20041130,300.0,51.2076,10.3956,Mühlhausen,Thüringen,O
3376,19490101,20150422,63.0,52.5176,14.1232,Müncheberg,Brandenburg,O
3379,19540601,20150422,515.0,48.1631,11.5429,München-Stadt,Bayern,S
3382,19451101,19531231,521.0,48.1441,11.6,München-Bogenhausen,Bayern,S
3383,18790101,19541231,515.0,48.1635,11.5019,München-Botanischer Garten,Bayern,S
3385,19550101,19990331,515.0,48.166,11.5011,München-Nymphenburg,Bayern,S
3388,19940201,19970131,542.0,48.0919,11.6486,München-Perlach,Bayern,S
3390,19400101,19920516,529.0,48.1369,11.7094,München-Riem,Bayern,S
3402,19460101,20150422,750.0,48.3851,9.4837,Münsingen-Apfelstetten,Baden-Württemberg,S
3404,18910101,19911231,62.0,51.9494,7.5906,Münster,Nordrhein-Westfalen,W
3425,19510101,20040531,344.0,48.9729,9.5708,Murrhardt,Baden-Württemberg,S
3426,19480401,20150422,125.0,51.5662,14.6989,"Muskau, Bad",Sachsen,O
3432,19490101,19950331,380.0,48.5665,8.7184,Nagold,Baden-Württemberg,S
3442,19470101,20150422,149.0,50.3574,8.7506,"Nauheim, Bad",Hessen,W
3478,19760701,20050228,81.0,53.5468,13.1914,Neubrandenburg,Mecklenburg-Vorpommern,O
3484,20000701,20150422,380.0,48.7097,11.2096,Neuburg/Donau (Flugplatz),Bayern,S
3485,19910601,20150422,486.0,48.3116,10.3771,Neuburg/Kammel-Langenhaslach,Bayern,S
3486,19490101,20041231,212.0,49.2931,9.2722,Neudenau,Baden-Württemberg,S
3490,19480101,20150422,111.0,50.5346,7.0853,"Neuenahr, Bad-Ahrweiler",Rheinland-Pfalz,W
3509,20041001,20150422,77.0,53.102,13.0421,Menz,Brandenburg,O
3513,19890501,20150422,845.0,50.5002,11.1344,Neuhaus am Rennweg,Thüringen,O
3518,19811001,19931130,793.0,47.976,8.9101,Neuhausen ob Eck,Baden-Württemberg,S
3519,19931201,20031231,663.0,47.9522,8.9934,Neuhausen ob Eck-Unterschwandorf,Baden-Württemberg,S
3527,19470101,20150422,500.0,50.8924,9.4053,Neukirchen-Hauptschwenda,Hessen,W
3532,19510101,19761130,4.0,54.3609,10.6015,Neuland,Schleswig-Holstein,N
3537,19360101,20070831,26.0,54.0873,9.9791,Neumünster,Schleswig-Holstein,N
3540,19920901,20150422,195.0,50.8446,7.3714,Neunkirchen-Seelscheid-Krawinkel,Nordrhein-Westfalen,W
3541,19620801,19920229,185.0,50.8956,7.3081,Neunkirchen-Seelscheid-Meisenbach,Nordrhein-Westfalen,W
3545,19700101,20150422,236.0,49.3436,7.2295,Neunkirchen-Wellesweiler,Saarland,W
3552,19610101,20150422,38.0,52.9037,12.8072,Neuruppin,Brandenburg,O
3565,19470101,20020131,315.0,49.5728,10.6001,Neustadt/Aisch,Bayern,S
3571,20080301,20150422,452.0,49.8174,11.8638,Neustadt am Kulm-Filchendorf,Bayern,S
3575,19510101,19821231,163.0,49.357,8.1405,Neustadt/Weinstraße,Rheinland-Pfalz,W
3576,19760101,20021031,125.0,49.3478,8.1822,Neustadt/Weinstraße (Heidehof),Rheinland-Pfalz,W
3577,19470101,19760630,64.0,53.3585,13.0502,Neustrelitz,Mecklenburg-Vorpommern,O
3578,19811001,20061231,341.0,48.9832,12.1443,Regensburg-Burgweinting,Bayern,S
3590,19610101,20050930,180.0,50.2335,8.8923,Nidderau-Windecken,Hessen,W
3591,19940101,20150422,350.0,50.6744,6.4237,Nideggen-Schmidt,Nordrhein-Westfalen,W
3595,19660501,20030630,250.0,50.4107,7.808,Niederelbert,Rheinland-Pfalz,W
3603,20000701,20150422,473.0,49.3895,9.9666,Niederstetten,Baden-Württemberg,S
3605,19510101,19801031,451.0,48.5334,10.243,Niederstotzingen,Baden-Württemberg,S
3612,19470101,20150422,25.0,52.6711,9.2229,Nienburg,Niedersachsen,N
3621,19470101,20150422,435.0,48.8254,10.5066,Reimlingen,Bayern,S
3623,20000701,20150422,111.0,50.8294,6.6602,Nörvenich (Flugplatz),Nordrhein-Westfalen,W
3631,19470101,20150422,11.0,53.7123,7.1519,Norderney,Niedersachsen,N
3639,20000701,20150422,25.0,53.7647,8.6583,Nordholz (Flugplatz),Niedersachsen,N
3640,19360101,20061231,24.0,52.4124,7.064,Nordhorn-Blanke,Niedersachsen,N
3659,19470101,19950228,627.0,50.3391,6.9501,Nürburg,Rheinland-Pfalz,W
